tglsj,barang,code_wr,qttsj,Price
10/9/2017,Bordir Rayon 150 gr,1177,4,25000
10/9/2017,Bordir Rayon 150 gr,1179,60,25000
10/9/2017,Bordir Rayon 150 gr,1179,1,25000
10/9/2017,Bordir Rayon 150 gr,1179,1,25000
10/9/2017,Bordir Rayon 150 gr,1179,3,25000
10/9/2017,Bordir Rayon 150 gr,1180,2,25000
10/9/2017,Bordir Rayon 150 gr,1182,1,25000
10/9/2017,Bordir Rayon 150 gr,1184,12,25000
10/9/2017,Bordir Rayon 150 gr,1184,12,25000
10/9/2017,Bordir Rayon 150 gr,1186,196,25000
10/9/2017,Bordir Rayon 150 gr,1186,12,25000
10/9/2017,Bordir Rayon 150 gr,1186,12,25000
10/9/2017,Bordir Rayon 150 gr,1188,1,25000
10/9/2017,Bordir Rayon 150 gr,1202,1,25000
10/9/2017,Bordir Rayon 150 gr,1202,6,25000
10/9/2017,Bordir Rayon 150 gr,1210,12,25000
10/9/2017,Bordir Rayon 150 gr,1212,24,25000
10/9/2017,Bordir Rayon 150 gr,1224,1,25000
10/9/2017,Bordir Rayon 150 gr,1299,90,25000
10/9/2017,Bordir Rayon 150 gr,1300,90,25000
10/9/2017,Bordir Rayon 150 gr,1310,6,25000
10/9/2017,Bordir Rayon 150 gr,1310,3,25000
10/9/2017,Bordir Rayon 150 gr,1321,12,25000
10/9/2017,Bordir Rayon 150 gr,1322,6,25000
10/9/2017,Bordir Rayon 150 gr,1323,18,25000
10/9/2017,Bordir Rayon 150 gr,1323,3,25000
10/9/2017,Bordir Rayon 150 gr,1324,2,25000
10/9/2017,Bordir Rayon 150 gr,1330,6,25000
10/9/2017,Bordir Rayon 150 gr,2003,2,25000
10/9/2017,Bordir Rayon 150 gr,2030,12,25000
10/9/2017,Bordir Rayon 150 gr,2037,1,25000
10/9/2017,Bordir Rayon 150 gr,2042,6,25000
10/9/2017,Bordir Rayon 150 gr,2047,2,25000
10/9/2017,Bordir Rayon 150 gr,2055,2,25000
10/9/2017,Bordir Rayon 150 gr,2093,6,25000
10/9/2017,Bordir Rayon 150 gr,2154,3,25000
10/9/2017,Bordir Rayon 150 gr,2213,3,25000
10/9/2017,Jahit 40/2 5000 yds,137,3,10000
10/9/2017,Jahit 40/2 5000 yds,164,6,10000
10/9/2017,Jahit 40/2 5000 yds,169,12,10000
10/9/2017,Jahit 40/2 5000 yds,292,3,10000
10/9/2017,Jahit 40/2 5000 yds,386,12,10000
10/9/2017,Jahit 40/2 5000 yds,415,1,10000
10/9/2017,Jahit 40/2 5000 yds,455,2,10000
10/9/2017,Jahit 40/2 5000 yds,463,12,10000
10/9/2017,Jahit 40/2 5000 yds,494,3,10000
10/9/2017,Jahit 40/2 5000 yds,499,1,10000
10/9/2017,Jahit 40/2 5000 yds,499,6,10000
10/9/2017,Jahit 40/2 5000 yds,500,2,10000
10/9/2017,Jahit 40/2 5000 yds,500,1,10000
10/9/2017,Jahit 40/2 5000 yds,500,6,10000
10/9/2017,Jahit 40/2 5000 yds,515,6,10000
10/9/2017,Jahit 40/2 5000 yds,571,3,10000
10/9/2017,Jahit 40/2p 500 yds,137,1,18500
10/9/2017,Jahit 40/2p 500 yds,424,1,18500
10/9/2017,Jahit 40/2p 500 yds,499,1,18500
10/9/2017,Jahit 40/2p 500 yds,499,1,18500
10/9/2017,Jahit 40/2p 500 yds,499,1,18500
10/9/2017,Jahit 40/2p 500 yds,499,1,18500
10/9/2017,Jahit 40/2p 500 yds,500,5,18500
10/9/2017,Jahit 40/2p 500 yds,500,3,18500
10/9/2017,Jahit 40/2p 500 yds,500,1,18500
10/9/2017,Jahit 40/2p 500 yds,500,2,18500
10/9/2017,Jahit 40/2p 500 yds,500,1,18500
10/9/2017,Jahit 40/2p 500 yds,500,4,18500
10/9/2017,Jahit 40/2p 500 yds,500,1,18500
10/9/2017,Jahit 40/2p 500 yds,530,1,18500
10/9/2017,Metalic Black 125 gr,201,1,14500
10/9/2017,Metalic Mas 125 gr,101,1,15500
10/9/2017,Obras 180 gr Nat,498,8,9500
10/9/2017,Obras 180 gr Warna,274,1,10500
10/9/2017,Obras 180 gr Warna,415,2,10500
10/9/2017,Obras 180 gr Warna,457,2,10500
10/9/2017,Obras 180 gr Warna,500,2,10500
10/9/2017,Obras 180 gr Warna,500,3,10500
10/9/2017,Obras 180 gr Warna,500,12,10500
10/9/2017,Obras 180 gr Warna,500,4,10500
10/9/2017,Obras 180 gr Warna,540,2,10500
10/9/2017,Obras 500 gr Nat,498,2,21000
10/9/2017,Obras 500 gr Nat,498,2,21000
10/9/2017,Obras 500 gr Warna,140,2,24500
10/9/2017,Obras 500 gr Warna,442,3,24500
10/10/2017,Bordir Polyester 150 gr,3045,12,15000
10/10/2017,Bordir Polyester 150 gr,3108,6,15000
10/10/2017,Bordir Polyester 150 gr,3149,3,15000
10/10/2017,Bordir Polyester 150 gr,3149,24,15000
10/10/2017,Bordir Polyester 150 gr,3149,12,15000
10/10/2017,Bordir Polyester 150 gr,3150,12,15000
10/10/2017,Bordir Polyester 150 gr,3156,36,15000
10/10/2017,Bordir Polyester 150 gr,3284,12,15000
10/10/2017,Bordir Rayon 150 gr,1027,1,25000
10/10/2017,Bordir Rayon 150 gr,1030,1,25000
10/10/2017,Bordir Rayon 150 gr,1068,12,25000
10/10/2017,Bordir Rayon 150 gr,1089,2,25000
10/10/2017,Bordir Rayon 150 gr,1097,5,25000
10/10/2017,Bordir Rayon 150 gr,1143,12,25000
10/10/2017,Bordir Rayon 150 gr,1164,5,25000
10/10/2017,Bordir Rayon 150 gr,1165,2,25000
10/10/2017,Bordir Rayon 150 gr,1166,1,25000
10/10/2017,Bordir Rayon 150 gr,1167,8,25000
10/10/2017,Bordir Rayon 150 gr,1174,5,25000
10/10/2017,Bordir Rayon 150 gr,1175,18,25000
10/10/2017,Bordir Rayon 150 gr,1176,12,25000
10/10/2017,Bordir Rayon 150 gr,1179,48,25000
10/10/2017,Bordir Rayon 150 gr,1212,12,25000
10/10/2017,Bordir Rayon 150 gr,1216,12,25000
10/10/2017,Bordir Rayon 150 gr,1292,1,25000
10/10/2017,Bordir Rayon 150 gr,1295,12,25000
10/10/2017,Bordir Rayon 150 gr,1298,12,25000
10/10/2017,Bordir Rayon 150 gr,1316,16,25000
10/10/2017,Bordir Rayon 150 gr,1324,2,25000
10/10/2017,Bordir Rayon 150 gr,2036,1,25000
10/10/2017,Jahit 40/2 5000 yds,150,12,10000
10/10/2017,Jahit 40/2 5000 yds,230,12,10000
10/10/2017,Jahit 40/2 5000 yds,350,6,10000
10/10/2017,Jahit 40/2 5000 yds,364,12,10000
10/10/2017,Jahit 40/2 5000 yds,448,2,10000
10/10/2017,Jahit 40/2 5000 yds,455,1,10000
10/10/2017,Jahit 40/2 5000 yds,499,3,10000
10/10/2017,Jahit 40/2 5000 yds,500,4,10000
10/10/2017,Jahit 40/2 5000 yds,500,6,10000
10/10/2017,Jahit 40/2 5000 yds,504,2,10000
10/10/2017,Jahit 40/2 5000 yds,538,2,10000
10/10/2017,Jahit 40/2p 500 yds,321,1,18500
10/10/2017,Jahit 40/2p 500 yds,347,3,18500
10/10/2017,Jahit 40/2p 500 yds,347,1,18500
10/10/2017,Jahit 40/2p 500 yds,350,1,18500
